Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,LP_Title,LP_Images
Francisco Lomuto,Orquesta Francisco Lomuto,1943-12-07,Celos,Jalousie/jelousie/jolouise,Tango,Instrumental,Víctor,,,,Jacobo Gade,Adaptación Moreno,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-05-11,El Barco María,"El Barco ""María""",Tango,Carlos Galarce,Víctor,,79683,60-0436,Miguel Ricetreacy,Horacio Sanguinetti,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-05-11,Un Vals,Se Fue,Vals,Carlos Galarce,Víctor,,79684,60-0436,Horacio Salgán,Oscar Rubistein,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-05-30,Serenata,,Milonga,Carlos Galarce,Víctor,,79717,60-0450,Juan Polito,Luis Rubistein,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-05-30,Y Sonó el Despertador,,Tango,Alberto Rivera,Víctor,,79716,60-0450,Elisardo Vilas,Elisardo Vilas,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-06-28,Bésame Mi Amor,,Tango,Alberto Rivera,Víctor,,70750,60-0477,Enrique Lomuto,Oscar Rubistein,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-06-28,Dos Corazones,,Vals,Alberto Rivera,Víctor,,70749,60-0477,Francisco Canaro,Guillermo Pichot,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-08-11,Mano a Mano,Viejo Bandoneón,Tango,Alberto Rivera,Víctor,,79814,60-0516,"Carlos Gardel, José Razzano",Celedonio Flores,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-08-11,Íntimas,,Tango,Carlos Galarce,Víctor,,BAVE-079813,Victor (Argentina) 60-0516,Ricardo Brignolo,Ricardo Lacueva,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-09-15,Solamente Ella,,Tango,Alberto Rivera,Víctor,,79855,60-0540,Lucio Demare,Homero Prestera,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-09-15,Mantelito Blanco,,Vals,Alberto Rivera,Víctor,,79854,60-0540,Nicanor Rencoret,Nicanor Rencoret,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-10-04,En el Fondo del Mar,,Vals,Alberto Rivera,Víctor,,79878,60-0552,Hipólito Basilio,Horacio Sanguinetti,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-10-04,Lisón,,Tango,Alberto Rivera,Víctor,,79879,60-0552,José Ranieri,Amleto Vergiati,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-11-15,Copas Amigas y Besos,,Tango,Alberto Rivera,Víctor,,79936,60-0576,Mariano Martínez,José Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-11-15,Soy Feliz,,Milonga,Alberto Rivera,Víctor,,79935,60-0576,José Dames,Horacio Sanguinetti,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-12-13,Desagravio,,Tango,Alberto Rivera,Víctor,,BAVE-079978,Victor (Argentina) 60-0596,Francisco Lomuto,"Homero Prestera, José Contursi",,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-12-13,Jugando Jugando,,Vals,Carlos Galarce,Víctor,,BAVE-079977,Victor (Argentina) 60-0596,Miguel Caló,"Oscar Rubistein, También Rubens",,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-12-19,Paloma,,Vals,Alberto Rivera,Víctor,,79988,60-0605,Juan Guichandut,Horacio Sanguinetti,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1944-12-19,Si Dejaras de Quererme,,Tango,Alberto Rivera Y Carlos Galarce,Víctor,,BAVE-079989,Victor (Argentina) 60-0605,Francisco Lomuto,Francisco Lomuto,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-04-30,De Igual a Igual,,Tango,Carlos Galarce,Víctor,,80624,60-0680,Rodolfo Sciammarella,Rodolfo Sciammarella,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-04-30,Nos Encontramos Al Pasar,,Tango,Alberto Rivera,Víctor,,80625,60-0680,Israel Kaflun,José Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-05-28,Dímelo Al Oído,,Tango,Alberto Rivera,Víctor,,80661,60-0697,Francisco Lomuto,Francisco Lomuto,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-05-28,Llorarás Llorarás,,Vals,Alberto Rivera,Víctor,,80660,60-0697,Hugo Gutiérrez,Homero Prestera,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-06-26,Diez Años Pasan,10 Años Pasan,Tango,Carlos Galarce,Víctor,,80702,60-0718,"José Razzano, Cátulo Castillo",Ovidio Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-06-26,La Revoltosa,,Tango,Instrumental,Víctor,,BAVE-080703,Victor (Argentina) 60-0750,Francisco Lomuto,,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-06-26,Rendido,,Tango,Carlos Galarce,Víctor,,80701,60-0718,Alfredo Cordisco,Abraham Akerman,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-08-08,Aquí Me Pongo a Cantar,,Milonga,Alberto Rivera,Víctor,,80760,60-0750,Carlos Marcucci,Enrique Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-08-08,Mi Corazón Te Llama,,Tango,Carlos Galarce,Víctor,,80759,60-0824,Roberto Couto,Enrique Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-10-24,Adiós Pampa Mía,,Tango,Alberto Rivera,Víctor,,80857,60-0800,"Francisco Canaro, Mariano Martínez",Guillermo Pichot,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-10-24,Viernes de Pasión,,Tango,Alberto Rivera,Víctor,,80859,60-0800,José Vigo,Francisco Jiménez,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-10-24,Vivorita,Viborita,Tango,Instrumental,Víctor,,,,Eduardo Arolas,Gabriel Clausi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-11-21,Mis Amigos de Ayer,,Tango,Carlos Galarce,Víctor,,BAVE-080906,Victor (Argentina) 60-0868,Francisco Lomuto,José Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-11-21,Niebla,,Tango,Alberto Rivera,Víctor,,80905,60-0846,"Francisco Canaro, Mariano Martínez",Guillermo Pichot,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-12-17,Me Llaman el Solitario,,Tango,Alberto Rivera,Víctor,,BAVE-080932,Victor (Argentina) 60-0868,Francisco Lomuto,Enrique Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1945-12-17,Tres Seis Diez,,Tango,Carlos Galarce,Víctor,,80931,60-0846,"José Razzano, Cátulo Castillo",Ovidio Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1946-08-22,Para Que Lo Oigan,,Milonga,Alberto Rivera,Víctor,,82295,60-1026,Miguel Bucino,Miguel Bucino,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1946-08-22,Con Mi Perro,,Milonga,Alberto Rivera,Víctor,,BAVE-082297,Victor (Argentina) 60-1025,Aníbal Troilo,José Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,1946-08-22,Mi Moro,,Tango,Alberto Rivera Y Eduardo Inda,Víctor,,BAVE-082296,Victor (Argentina) 60-1025,"Charles Gardes, José Razzano",Ovidio Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
